image_id,text,len_words,text_lower,avg_img,width_img,height_img,tirets,ponctuation,top_100
e07-094-06-08,only,4,only,224.5110362888141,132,81,False,True,True
e07-094-06-10,being,5,being,222.0972574508561,152,83,False,True,True
e07-094-07-00,that,4,that,213.479111581174,124,61,False,True,True
e07-094-07-01,it,2,it,214.84722222222226,48,60,False,True,True
e07-094-07-02,is,2,is,204.82790165809035,33,53,False,True,True
e07-094-07-04,in,2,in,223.65295508274232,45,47,False,True,True
e07-094-07-05,a,1,a,168.3790322580645,32,31,False,True,True
e07-098-00-01,is,2,is,178.80936819172112,27,34,False,True,True
e07-098-00-04,or,2,or,197.7294921875,64,32,False,True,True
e07-098-00-06,are,3,are,191.5902621722846,89,30,False,True,True
e07-098-00-08,out,3,out,217.10005717552886,99,53,False,True,True
e07-098-00-09,into,4,into,201.8257918552036,102,39,False,True,True
e07-098-00-10,them,4,them,210.10210561497325,136,44,False,True,True
e07-098-01-00,in,2,in,203.9406593406593,35,39,False,True,True
e07-098-01-01,the,3,the,211.13291139240508,79,52,False,True,True
e07-098-01-05,the,3,the,218.89244186046508,86,52,False,True,True
e07-098-01-06,only,4,only,227.13069282945736,129,64,False,True,True
e07-098-02-00,being,5,being,219.39127906976745,129,80,False,True,True
e07-098-02-01,that,4,that,216.298023715415,115,55,False,True,True
e07-098-02-02,more,4,more,202.24401595744683,141,32,False,True,True
e07-098-02-03,of,2,of,216.69117647058826,65,68,False,True,True
e07-098-02-04,the,3,the,211.05529300567107,92,46,False,True,True
e07-098-02-06,is,2,is,208.12978244561143,31,43,False,True,True
e07-098-02-09,a,1,a,189.5721966205837,42,31,False,True,True
e07-098-03-01,to,2,to,201.98530612244895,50,49,False,True,True
e07-098-03-04,the,3,the,221.19159226190484,96,56,False,True,True
e07-098-03-06,with,4,with,215.88079859072224,131,52,False,True,True
e07-098-03-07,a,1,a,179.1561904761905,35,30,False,True,True
e07-098-04-00,of,2,of,216.32158119658118,72,78,False,True,True
e07-098-04-05,of,2,of,214.75440658049354,69,74,False,True,True
e07-098-06-01,and,3,and,207.7298328488372,128,43,False,True,True
e07-098-06-04,may,3,may,220.51177786550858,149,51,False,True,True
e07-098-06-05,all,3,all,207.86827635668183,89,47,False,True,True
e07-098-06-06,be,2,be,209.84539566319347,67,53,False,True,True
e07-098-06-08,in,2,in,216.19338842975208,55,44,False,True,True
e07-098-07-02,so,2,so,201.32166666666663,60,40,False,True,True
e07-098-07-03,can,3,can,208.77620239088128,109,33,False,True,True
e07-098-07-07,as,2,as,198.58326530612248,70,35,False,True,True
e07-098-09-01,and,3,and,206.5616744564113,133,37,False,True,True
e07-101-00-03,of,2,of,205.43783068783068,63,72,False,True,True
e07-101-00-06,is,2,is,219.66666666666663,38,45,False,True,True
e07-101-00-07,an,2,an,193.84246575342462,73,32,False,True,True
e07-101-01-00,one,3,one,197.38874413757165,101,38,False,True,True
e07-101-01-02,the,3,the,212.77210433244915,87,52,False,True,True
e07-101-01-04,of,2,of,209.284870513403,62,71,False,True,True
e07-101-01-05,a,1,a,188.23133640553002,35,31,False,True,True
e07-101-01-07,of,2,of,201.71395502645504,48,63,False,True,True
e07-101-01-08,any,3,any,225.13251366120215,108,61,False,True,True
e07-101-01-10,is,2,is,210.87587412587413,33,52,False,True,True
e07-101-02-03,the,3,the,212.8899456521739,92,56,False,True,True
e07-101-02-05,and,3,and,215.81706316652995,106,46,False,True,True
e07-101-03-00,it,2,it,214.57751623376626,44,56,False,True,True
e07-101-03-01,is,2,is,206.33148148148152,27,40,False,True,True
e07-101-03-02,very,4,very,221.92550872093025,129,64,False,True,True
e07-101-03-04,more,4,more,201.6101731601732,140,33,False,True,True
e07-101-03-06,than,4,than,221.71937482399326,134,53,False,True,True
e07-101-04-00,and,3,and,214.32728881026094,133,51,False,True,True
e07-101-04-01,a,1,a,183.5849056603774,53,26,False,True,True
e07-101-04-05,which,5,which,213.21897891231964,170,53,False,True,True
e07-101-04-07,more,4,more,199.66607960549493,167,34,False,True,True
e07-101-05-02,is,2,is,205.52388134741082,39,51,False,True,True
e07-101-05-05,The,3,the,184.08440687063882,108,69,False,True,True
e07-101-06-00,is,2,is,204.14106753812638,36,51,False,True,True
e07-101-06-01,that,4,that,217.02851458885945,130,58,False,True,True
e07-101-06-04,can,3,can,210.98655660377358,106,40,False,True,True
e07-101-06-05,only,4,only,218.62108993157383,124,66,False,True,True
e07-101-06-06,be,2,be,201.31384615384616,65,50,False,True,True
e07-101-06-08,for,3,for,222.06268986467828,102,71,False,True,True
e07-101-07-02,there,5,there,218.54189189189185,148,55,False,True,True
e07-101-07-03,can,3,can,206.8235017626322,115,37,False,True,True
e07-101-07-04,be,2,be,203.41641840450183,57,53,False,True,True
e07-101-07-05,no,2,no,179.4813415210203,73,29,False,True,True
e07-101-07-07,to,2,to,197.08384615384617,50,52,False,True,True
e07-101-07-08,a,1,a,183.8638985005767,51,34,False,True,True
e07-101-08-02,when,4,when,214.51015406162463,136,63,False,True,True
e07-101-08-03,the,3,the,200.8572551073861,83,46,False,True,True
e07-101-08-05,or,2,or,189.84082496033844,61,31,False,True,True
e07-101-08-07,is,2,is,208.05525136884026,41,49,False,True,True
e07-101-09-00,to,2,to,209.94147745442916,59,53,False,True,True
e07-101-09-01,be,2,be,193.05969551282055,48,52,False,True,True
e07-101-09-04,it,2,it,202.93074912891987,41,56,False,True,True
e07-101-09-06,be,2,be,207.60672514619884,60,57,False,True,True
e07-101-09-08,out,3,out,210.3755244755245,104,55,False,True,True
e07-101-09-09,or,2,or,190.5285832642916,71,34,False,True,True
e07-105-00-05,their,5,their,222.6005917159763,169,56,False,True,True
e07-105-01-01,by,2,by,218.15963987703117,66,69,False,True,True
e07-105-01-03,a,1,a,178.12217194570138,39,34,False,True,True
e07-105-02-02,and,3,and,222.45949855351975,122,51,False,True,True
e07-105-02-04,the,3,the,212.44893617021282,94,45,False,True,True
e07-105-02-07,on,2,on,195.9587517934003,82,34,False,True,True
e07-105-03-03,to,2,to,215.11457975986283,55,53,False,True,True
e07-105-03-05,their,5,their,216.90277777777774,144,48,False,True,True
e07-105-04-00,The,3,the,212.73545454545456,100,44,False,True,True
e07-105-04-03,of,2,of,203.1086206896552,58,70,False,True,True
e07-105-04-07,are,3,are,193.7995799579958,101,33,False,True,True
e07-105-04-08,very,4,very,222.96310550763104,137,55,False,True,True
e07-105-05-01,for,3,for,212.20248049052398,92,78,False,True,True
e07-105-05-05,but,3,but,207.00039627501485,103,49,False,True,True
e07-105-05-06,are,3,are,201.49260752688173,96,31,False,True,True
e07-105-06-01,to,2,to,209.9237288135593,54,59,False,True,True
e07-105-06-03,if,2,if,215.62385879488738,53,93,False,True,True
e07-105-06-04,the,3,the,213.3373901284652,87,51,False,True,True
e07-105-06-06,are,3,are,196.8494318181818,99,32,False,True,True
e07-105-06-07,in,2,in,188.8809849521204,43,34,False,True,True
e07-105-06-08,them,4,them,213.06290130796668,145,58,False,True,True
e07-108-00-01,are,3,are,203.6221792392005,94,33,False,True,True
e07-108-00-05,for,3,for,225.9566283524904,87,75,False,True,True
e07-108-00-07,that,4,that,216.7355789473684,125,57,False,True,True
e07-108-00-08,are,3,are,201.50784255696948,109,31,False,True,True
e07-108-01-01,to,2,to,214.85645933014354,55,57,False,True,True
e07-108-01-03,or,2,or,204.30755314337404,67,33,False,True,True
e07-108-01-05,to,2,to,211.81307692307686,50,52,False,True,True
e07-108-02-00,their,5,their,221.1764197530864,150,54,False,True,True
e07-108-02-03,them,4,them,216.3066064370412,154,46,False,True,True
e07-108-02-05,to,2,to,207.34318262726953,53,53,False,True,True
e07-108-02-06,the,3,the,207.39354549529358,97,46,False,True,True
e07-108-03-02,there,5,there,219.08311688311687,154,50,False,True,True
e07-108-03-03,is,2,is,193.1141414141414,33,30,False,True,True
e07-108-04-00,in,2,in,218.31620553359684,44,46,False,True,True
e07-108-04-04,of,2,of,215.0857475857476,78,77,False,True,True
e07-108-04-05,their,5,their,219.83147335423197,145,55,False,True,True
e07-108-05-01,are,3,are,191.3809523809524,102,28,False,True,True
e07-108-05-04,of,2,of,200.35169880624423,66,66,False,True,True
e07-108-06-00,some,4,some,216.05542784163472,145,54,False,True,True
e07-108-06-03,some,4,some,210.4536891679749,147,39,False,True,True
e07-108-06-07,some,4,some,206.72499128616246,151,38,False,True,True
e07-108-07-00,and,3,and,215.94348508634224,130,49,False,True,True
e07-108-07-02,not,3,not,217.02894248608536,98,55,False,True,True
e07-108-07-03,so,2,so,199.1579818031431,62,39,False,True,True
e07-108-07-06,A,1,a,197.64549019607844,50,51,False,True,True
e07-108-07-09,of,2,of,216.46376811594203,92,75,False,True,True
e07-108-08-03,well,4,well,211.7903911564626,126,56,False,True,True
e07-108-08-04,in,2,in,222.28201058201057,42,45,False,True,True
e07-108-08-07,and,3,and,208.92315934486453,139,47,False,True,True
e07-108-09-04,than,4,than,213.8667931135104,149,46,False,True,True
e07-108-09-06,in,2,in,226.74828296703296,52,56,False,True,True
e07-112-00-01,are,3,are,185.90660856935366,135,51,False,True,True
e07-112-00-03,more,4,more,190.80978260869568,196,46,False,True,True
e07-112-00-05,to,2,to,196.43453049008602,66,81,False,True,True
e07-112-01-05,a,1,a,173.92350557244174,42,47,False,True,True
e07-112-02-00,has,3,has,201.9842105263158,136,95,False,True,True
e07-112-02-01,been,4,been,211.24598393574294,156,83,False,True,True
e07-112-02-03,with,4,with,220.3775115207373,175,93,False,True,True
e07-112-02-04,them,4,them,201.492513368984,170,77,False,True,True
e07-112-03-00,are,3,are,188.90093768905018,116,57,False,True,True
e07-112-03-02,more,4,more,198.47039473684208,190,48,False,True,True
e07-112-03-04,than,4,than,214.24256080997654,178,91,False,True,True
e07-112-04-00,but,3,but,213.00846944948574,174,95,False,True,True
e07-112-04-01,they,4,they,207.73968114241,144,142,False,True,True
e07-112-04-02,are,3,are,184.3642118863049,129,60,False,True,True
e07-112-04-05,and,3,and,209.44313852638405,169,73,False,True,True
e07-112-05-00,will,4,will,203.76762563279416,182,89,False,True,True
e07-112-05-02,a,1,a,162.22423245614036,38,48,False,True,True
e07-112-05-04,time,4,time,207.5296181630547,171,85,False,True,True
e07-112-05-05,with,4,with,207.35037453183517,180,89,False,True,True
f01-053-00-00,The,3,the,228.08880718954248,136,90,False,True,True
f01-053-00-02,of,2,of,236.60986301369863,73,125,False,True,True
f01-053-00-03,the,3,the,225.20459022852643,108,94,False,True,True
f01-053-00-05,is,2,is,218.43328445747798,31,44,False,True,True
f01-053-00-06,to,2,to,209.87969924812032,56,76,False,True,True
f01-053-00-08,the,3,the,219.34859154929578,104,71,False,True,True
f01-053-01-01,to,2,to,211.73181710495143,63,67,False,True,True
f01-053-01-03,on,2,on,204.65047021943573,88,29,False,True,True
f01-053-01-04,the,3,the,224.675685693106,114,71,False,True,True
f01-053-02-00,so,2,so,198.03834586466166,76,35,False,True,True
f01-053-02-01,as,2,as,190.05542168674702,83,30,False,True,True
f01-053-02-02,to,2,to,202.8058132343846,49,66,False,True,True
f01-053-02-04,it,2,it,231.39463376419894,69,74,False,True,True
f01-053-02-07,He,2,he,217.02821180555557,72,64,False,True,True
f01-053-02-09,not,3,not,224.79410071942445,139,50,False,True,True
f01-053-03-02,new,3,new,204.31716326028072,131,31,False,True,True
f01-053-03-04,into,4,into,230.08607435412728,115,69,False,True,True
f01-053-03-05,the,3,the,217.81856601573884,94,73,False,True,True
f01-053-04-00,The,3,the,218.78674064589558,99,71,False,True,True
f01-053-04-03,has,3,has,229.38184495916454,97,77,False,True,True
f01-053-04-04,to,2,to,203.5610655737705,40,61,False,True,True
f01-053-04-06,out,3,out,229.11789199739755,145,53,False,True,True
f01-053-05-01,to,2,to,201.9824380165289,44,66,False,True,True
f01-053-05-02,do,2,do,208.68575386746707,61,71,False,True,True
f01-053-05-03,this,4,this,216.0721850613155,104,69,False,True,True
f01-053-05-04,for,3,for,232.9956293706294,88,130,False,True,True
f01-053-05-07,with,4,with,231.1790988262022,139,95,False,True,True
f01-053-05-08,the,3,the,224.08182154757495,111,73,False,True,True
f01-053-06-00,of,2,of,234.06985951468707,58,135,False,True,True
f01-053-06-03,He,2,he,214.9378354978355,77,75,False,True,True
f01-053-06-05,his,3,his,227.09899787427884,89,74,False,True,True
f01-053-06-07,to,2,to,210.86713836477986,53,72,False,True,True
f01-053-07-02,and,3,and,224.64013605442176,105,56,False,True,True
f01-053-07-04,the,3,the,223.08500560887452,113,71,False,True,True
f01-053-07-06,to,2,to,208.26785714285717,42,72,False,True,True
f01-053-08-01,the,3,the,211.30098718756562,138,69,False,True,True
f01-058-00-03,to,2,to,198.41025641025644,36,65,False,True,True
f01-058-02-00,and,3,and,217.4542087542088,110,54,False,True,True
f01-058-02-05,You,3,you,225.68891618891618,111,66,False,True,True
f01-058-02-06,will,4,will,224.93124925140737,121,69,False,True,True
f01-058-02-08,be,2,be,224.990977443609,95,63,False,True,True
f01-058-03-00,a,1,a,173.06868131868129,28,26,False,True,True
f01-058-03-03,and,3,and,215.53485714285716,105,50,False,True,True
f01-058-03-04,the,3,the,217.65015752993068,115,69,False,True,True
f01-058-04-00,will,4,will,218.14232488822654,122,66,False,True,True
f01-058-04-01,be,2,be,213.27143569292124,59,68,False,True,True
f01-058-04-02,at,2,at,223.17129959610358,61,69,False,True,True
f01-058-04-07,the,3,the,216.31109311740886,95,65,False,True,True
f01-058-05-03,has,3,has,224.69954954954957,90,74,False,True,True
f01-058-05-06,to,2,to,206.7113932738504,47,62,False,True,True
f01-058-06-03,and,3,and,220.67399080224837,103,57,False,True,True
f01-058-07-03,of,2,of,235.0651690651691,77,111,False,True,True
f01-058-07-05,would,5,would,226.0935960591133,238,58,False,True,True
f01-058-07-06,like,4,like,224.78283166109253,115,78,False,True,True
f01-058-07-07,to,2,to,212.72476272648842,61,57,False,True,True
f01-058-08-01,it,2,it,221.00571428571428,63,75,False,True,True
f01-058-08-02,from,4,from,236.3316560734464,177,128,False,True,True
f01-058-08-03,the,3,the,211.62787356321843,87,72,False,True,True
f01-058-09-00,of,2,of,231.61631494508208,73,111,False,True,True
f01-058-09-04,on,2,on,196.20941558441558,77,24,False,True,True
f01-058-09-06,it,2,it,222.98647103658539,64,82,False,True,True
f01-066-00-00,And,3,and,214.2151078051968,101,197,False,True,True
f01-066-00-02,you,3,you,189.94710847701145,96,116,False,True,True
f01-066-00-04,a,1,a,86.7125,25,32,False,True,True
f01-066-00-06,on,2,on,120.42678571428571,48,35,False,True,True
f01-066-00-07,the,3,the,149.5494230769231,80,65,False,True,True
f01-066-00-09,and,3,and,174.64629244629242,111,65,False,True,True
f01-066-00-10,all,3,all,153.05921052631578,80,76,False,True,True
f01-066-00-12,of,2,of,186.6796888504754,65,89,False,True,True
f01-066-01-05,at,2,at,176.95388245388244,63,74,False,True,True
f01-066-01-06,any,3,any,181.05743006993006,110,104,False,True,True
f01-066-01-08,for,3,for,188.49586601653596,89,106,False,True,True
f01-066-01-09,some,4,some,153.10633333333334,120,50,False,True,True
f01-066-01-10,time,4,time,186.61864988558352,115,76,False,True,True
f01-066-01-12,It,2,it,162.6030785195434,59,98,False,True,True
f01-066-01-14,very,4,very,184.63846153846157,104,105,False,True,True
f01-066-02-00,to,2,to,154.1971916971917,42,78,False,True,True
f01-066-02-02,the,3,the,163.1086807928913,95,77,False,True,True
f01-066-02-04,from,4,from,188.68100147275402,140,97,False,True,True
f01-066-02-05,the,3,the,150.78468563400068,73,78,False,True,True
f01-066-02-08,and,3,and,171.79082854406133,116,72,False,True,True
f01-066-02-09,all,3,all,143.89895036470378,77,73,False,True,True
f01-066-02-10,the,3,the,150.44303797468353,79,75,False,True,True
f01-066-03-01,and,3,and,165.09830418653945,111,68,False,True,True
f01-066-03-05,to,2,to,147.24690402476782,51,76,False,True,True
f01-066-03-06,a,1,a,118.5574162679426,38,44,False,True,True
f01-066-03-07,very,4,very,182.8711455385074,137,98,False,True,True
f01-066-04-04,is,2,is,151.78895463510847,39,52,False,True,True
f01-066-04-05,a,1,a,98.10918918918921,25,37,False,True,True
f01-066-04-07,to,2,to,147.93478260869566,46,77,False,True,True
f01-066-04-08,be,2,be,160.46202531645568,66,79,False,True,True
f01-066-04-09,said,4,said,172.87378947368418,125,76,False,True,True
f01-066-04-10,for,3,for,177.5055566781168,98,101,False,True,True
f01-066-04-12,the,3,the,170.28849654168184,268,82,False,True,True
f01-066-05-04,to,2,to,156.44791666666666,48,70,False,True,True
f01-066-05-06,for,3,for,172.0091111111111,75,120,False,True,True
f01-066-05-07,what,4,what,171.21199663645706,139,77,False,True,True
f01-066-05-10,to,2,to,159.66369047619048,44,84,False,True,True
f01-066-05-11,be,2,be,153.45380194518125,58,78,False,True,True
f01-066-05-12,the,3,the,138.95644114921222,83,78,False,True,True
f01-066-06-01,of,2,of,92.82946428571428,28,40,False,True,True
f01-066-06-02,a,1,a,148.8085106382979,34,94,False,True,True
f01-066-06-03,man,3,man,134.35357527847646,121,46,False,True,True
f01-066-06-04,which,5,which,163.70974046278926,156,82,False,True,True
f01-066-06-05,is,2,is,148.52772556390977,38,56,False,True,True
f01-066-06-07,to,2,to,161.52600732600732,45,91,False,True,True
f01-066-06-10,from,4,from,176.06445283018869,125,106,False,True,True
